	log_likelihood
1875	225.56546
1876	319.27017
1877	274.68457
1878	287.9838
1879	316.52414
1880	192.75288
1881	314.16486
1882	234.47456
1883	281.80093
1884	274.31473
1885	279.89514
1886	177.23
1887	330.439
1888	320.7831
1889	229.10483
1890	281.5191
1891	301.5118
1892	299.25708
1893	256.69244
1894	306.91278
1895	266.41537
1896	303.5511
1897	321.54965
1898	291.7112
1899	327.87543
1900	292.09988
1901	222.44406
1902	326.64206
1903	301.252
1904	282.9146
1905	310.9877
1906	288.78204
1907	327.8231
1908	249.90352
1909	308.6014
1910	308.14343
1911	234.85164
1912	72.25028
1913	300.8827
1914	282.91208
1915	130.16606
1916	288.74945
1917	271.75665
1918	307.03424
1919	312.27374
1920	178.50542
1921	303.3343
1922	-23.867655
1923	-41.546104
1924	304.62158
1925	259.3394
1926	310.33438
1927	271.31256
1928	297.23846
1929	253.41573
1930	326.4644
1931	194.17532
1932	294.56705
1933	316.43646
1934	224.87308
1935	296.02435
1936	285.48563
1937	240.03845
1938	284.73596
1939	282.05927
1940	301.61533
1941	157.61858
1942	290.7181
1943	310.3801
1944	302.9271
1945	276.19894
1946	285.1895
1947	202.02368
1948	314.65298
1949	207.63565
1950	263.0145
1951	223.6654
1952	276.03345
1953	286.4772
1954	308.01562
1955	309.581
1956	268.52423
1957	305.43256
1958	309.76877
1959	242.39966
1960	223.29398
1961	268.85098
1962	305.02646
1963	273.96802
1964	298.30237
1965	299.70712
1966	291.4361
1967	272.06293
1968	277.18066
1969	314.50037
1970	295.6989
1971	249.967
1972	235.23343
1973	292.91516
1974	275.12018
1975	261.75446
1976	300.58548
1977	280.50116
1978	271.2875
1979	323.95612
1980	291.5157
1981	299.4205
1982	306.9081
1983	304.4099
1984	276.3985
1985	293.89658
1986	293.10275
1987	315.1464
1988	258.789
1989	288.42313
1990	313.5943
1991	200.71396
1992	260.95007
1993	299.77142
1994	272.01642
1995	296.0827
1996	276.60992
1997	285.06046
1998	308.7226
1999	305.1687
2000	309.4787
2001	308.2522
2002	269.31665
2003	323.94916
2004	268.10126
2005	321.4897
2006	321.5197
2007	274.19257
2008	292.3096
2009	325.90985
2010	317.87296
2011	290.3361
2012	324.21
2013	321.96954
2014	309.16016
2015	273.64935
2016	285.9091
2017	200.47093
2018	291.43533
2019	245.90425
2020	312.5006
2021	285.5895
2022	294.79968
2023	148.90318
2024	311.0565
2025	259.61655
2026	311.51776
2027	325.33463
2028	303.7398
2029	243.87509
2030	292.7922
2031	306.6989
2032	288.5385
2033	262.55954
2034	297.26157
2035	291.37616
2036	316.23193
2037	315.56073
2038	250.87766
2039	251.60396
2040	191.96773
2041	301.4485
2042	311.11337
2043	228.41988
2044	282.92975
2045	296.76245
2046	317.43536
2047	259.55072
2048	310.29126
2049	295.31085
2050	210.87822
2051	277.7397
2052	281.6683
2053	294.35507
2054	245.3771
2055	319.94742
2056	326.19318
2057	240.74112
2058	326.4281
2059	303.29422
2060	316.8607
2061	257.62045
2062	261.0778
2063	309.58917
2064	218.57144
2065	157.31497
2066	295.74405
2067	283.98233
2068	268.20966
2069	301.4145
2070	155.2089
2071	288.06177
2072	280.31934
2073	275.3077
2074	315.85333
2075	320.57178
2076	297.4357
2077	292.5896
2078	242.34
2079	312.08673
2080	298.40546
2081	213.3728
2082	298.93286
2083	250.17708
2084	306.14325
2085	286.84552
2086	284.20404
2087	228.7249
2088	205.0889
2089	266.69427
2090	310.2018
2091	323.97302
2092	304.2055
2093	325.19986
2094	282.14554
2095	278.4314
2096	242.1252
2097	309.85324
2098	305.71518
2099	213.28775
2100	249.34343
2101	182.8244
2102	285.2453
2103	278.75952
2104	290.25964
2105	309.24686
2106	322.6192
2107	170.30197
2108	265.63647
2109	288.36237
2110	262.12598
2111	282.1905
2112	312.2718
2113	259.76654
2114	266.8269
2115	281.28848
2116	278.62537
2117	308.5594
2118	252.34464
2119	254.17236
2120	235.01826
2121	280.71884
2122	265.69214
2123	291.6095
2124	299.297
2125	335.8846
2126	303.4872
2127	322.6574
2128	320.76498
2129	302.00027
2130	272.62277
2131	313.74976
2132	260.3099
2133	303.97925
2134	276.90137
2135	291.69955
2136	311.23416
2137	253.61551
2138	280.74875
2139	314.0773
2140	300.00812
2141	277.36346
2142	227.92212
2143	278.9422
2144	263.78235
2145	299.21252
2146	301.13483
2147	290.7299
2148	313.53662
2149	273.1918
2150	245.90622
2151	301.00098
2152	282.7944
2153	216.00577
2154	312.65973
2155	298.1941
2156	302.85333
2157	303.13205
2158	234.07109
2159	200.55312
2160	323.33734
2161	120.14768
2162	299.03418
2163	268.02142
2164	209.55383
2165	227.12239
2166	293.23102
2167	263.57928
2168	311.93182
2169	201.7103
2170	312.59283
2171	312.14557
2172	262.5377
2173	285.67325
2174	279.06354
2175	292.176
2176	305.40704
2177	292.93692
2178	320.94952
2179	304.4905
2180	299.94836
2181	320.0713
2182	315.49792
2183	249.22173
2184	258.62793
2185	270.80792
2186	321.30615
2187	236.55386
2188	313.27222
2189	292.26086
2190	296.16528
2191	263.04486
2192	240.33076
2193	275.01694
2194	242.89847
2195	290.48785
2196	282.4862
2197	289.1645
2198	284.3011
2199	290.56995
2200	294.71356
2201	324.52405
2202	298.88266
2203	280.50186
2204	237.9448
2205	299.28317
2206	213.62369
2207	318.30582
2208	289.94806
2209	312.72256
2210	302.0667
2211	300.8662
2212	307.6997
2213	283.6172
2214	197.89442
2215	244.74287
2216	280.82513
2217	277.03156
2218	300.43076
2219	317.03397
2220	312.97223
2221	248.85376
2222	273.16605
2223	321.06787
2224	250.88606
2225	262.34302
2226	302.42548
2227	288.4544
2228	240.2989
2229	310.159
2230	289.99475
2231	223.39673
2232	200.9833
2233	318.60168
2234	292.18335
2235	286.92377
2236	295.23566
2237	292.33798
2238	231.94324
2239	298.61993
2240	308.92883
2241	262.1222
2242	290.6337
2243	312.44687
2244	291.5628
2245	310.63477
2246	245.61191
2247	275.6158
2248	261.23425
2249	286.115
2250	282.79205
2251	283.9007
2252	273.82275
2253	320.44052
2254	311.47357
2255	279.4608
2256	278.98862
2257	284.46167
2258	321.42456
2259	305.23853
2260	273.65125
2261	307.62326
2262	311.70572
2263	258.93826
2264	257.04605
2265	151.91586
2266	287.26056
2267	272.2708
2268	306.6634
2269	280.0436
2270	254.1462
2271	216.83493
2272	300.1793
2273	233.10632
2274	294.93936
2275	300.6644
2276	273.4433
2277	296.42972
2278	281.3169
2279	249.84213
2280	306.38266
2281	279.77997
2282	297.04956
2283	222.33994
2284	300.79025
2285	273.65402
2286	302.98532
2287	313.97195
2288	311.77765
2289	312.87488
2290	297.9034
2291	313.90704
2292	314.0839
2293	225.55331
2294	283.47754
2295	309.4807
2296	308.02505
2297	279.52228
2298	250.03592
2299	309.61002
2300	295.09393
2301	276.7337
2302	311.28412
2303	284.7779
2304	301.06384
2305	246.9448
2306	225.75012
2307	335.1788
2308	289.77655
2309	307.3833
2310	297.32098
2311	259.54987
2312	307.01797
2313	254.57686
2314	288.04572
2315	241.83838
2316	307.27753
2317	139.23714
2318	234.77563
2319	276.7921
2320	264.7475
2321	305.75165
2322	300.54852
2323	274.26944
2324	307.42828
2325	311.0646
2326	301.99762
2327	253.02298
2328	314.60483
2329	312.02188
2330	300.15582
2331	324.10065
2332	275.58038
2333	309.59894
2334	298.83023
2335	283.93796
2336	208.69046
2337	257.38425
2338	208.74191
2339	243.86563
2340	270.61713
2341	317.34613
2342	286.83124
2343	194.54298
2344	290.13385
2345	267.18298
2346	262.9693
2347	294.02884
2348	289.15268
2349	262.38434
2350	314.50482
2351	210.25359
2352	298.16342
2353	299.48254
2354	296.6954
2355	271.86746
2356	295.37167
2357	297.88577
2358	304.0871
2359	314.43198
2360	284.85684
2361	309.81357
2362	329.6827
2363	280.39743
2364	257.82355
2365	203.5717
2366	295.5747
2367	240.44467
2368	313.5091
2369	306.40634
2370	180.57285
2371	305.35138
2372	279.04816
2373	288.1315
2374	313.45346
2375	308.1889
2376	254.60457
2377	313.3067
2378	301.87915
2379	277.8165
2380	315.2236
2381	309.5725
2382	217.63821
2383	255.8982
2384	202.31903
2385	311.90732
2386	209.08325
2387	255.66545
2388	322.5574
2389	310.70486
2390	320.00912
2391	294.1034
2392	263.58344
2393	294.06247
2394	253.18594
2395	286.21405
2396	104.20547
2397	298.82303
2398	319.28134
2399	289.10507
2400	274.26913
2401	288.63116
2402	58.313
2403	308.8948
2404	203.33696
2405	273.81903
2406	259.09067
2407	187.9605
2408	276.75015
2409	294.37564
2410	303.8852
2411	308.55695
2412	326.02826
2413	110.95956
2414	235.86421
2415	295.0019
2416	311.55646
2417	218.55412
2418	273.98358
2419	146.89386
2420	306.97345
2421	301.23453
2422	291.1874
2423	304.34283
2424	316.1225
2425	308.79608
2426	271.10205
2427	226.47993
2428	245.4646
2429	318.8046
2430	250.94022
2431	310.71558
2432	286.62457
2433	274.9145
2434	315.96136
2435	296.40543
2436	252.92004
2437	281.88486
2438	293.22086
2439	300.73135
2440	251.84282
2441	163.00456
2442	224.68323
2443	303.5024
2444	250.12297
2445	295.3784
2446	317.95004
2447	322.5605
2448	277.61273
2449	295.1836
2450	311.86884
2451	263.73843
2452	320.28156
2453	319.01547
2454	237.80875
2455	311.57236
2456	308.9841
2457	164.54306
2458	226.51057
2459	305.40753
2460	260.60684
2461	266.44733
2462	179.05974
2463	281.57657
2464	263.36243
2465	287.00583
2466	314.0766
2467	279.81476
2468	269.84787
2469	333.49203
2470	280.4273
2471	299.9079
2472	171.1351
2473	295.1725
2474	259.122
2475	300.59418
2476	285.0285
2477	117.94475
2478	278.11203
2479	250.8169
2480	299.6941
2481	282.56476
2482	257.8833
2483	326.77744
2484	310.56943
2485	321.78714
2486	192.11069
2487	249.95992
2488	293.38718
2489	292.35562
2490	294.49054
2491	280.64944
2492	265.85492
2493	263.86652
2494	288.47522
2495	306.42972
2496	325.39877
2497	309.9701
2498	290.07816
2499	284.716
2500	300.67224
2501	260.9606
2502	272.0866
2503	248.76375
2504	320.19733
2505	284.1325
2506	278.08914
2507	229.57938
2508	330.45258
2509	321.01862
2510	315.9471
2511	222.97331
2512	298.97595
2513	291.65692
2514	297.5983
2515	283.83716
2516	299.3249
2517	305.9124
2518	326.56396
2519	245.49356
2520	271.72052
2521	266.62524
2522	302.22903
2523	219.6102
2524	276.0689
2525	270.62885
2526	318.85507
2527	304.80133
2528	191.8031
2529	287.18912
2530	311.99
2531	269.96817
2532	245.75772
2533	292.78784
2534	307.17297
2535	219.64127
2536	184.13834
2537	265.33926
2538	309.77124
2539	275.09546
2540	285.76987
2541	322.57904
2542	313.43256
2543	263.57394
2544	300.23856
2545	283.253
2546	312.7658
2547	191.22508
2548	305.85938
2549	284.50537
2550	321.3068
2551	238.84732
2552	284.05792
2553	268.00342
2554	265.64948
2555	289.8398
2556	306.4556
2557	283.8607
2558	301.30145
2559	317.74414
2560	282.40298
2561	260.0382
2562	308.28625
2563	223.51254
2564	262.16763
2565	276.86945
2566	276.38116
2567	285.60312
2568	269.44183
2569	249.99507
2570	313.2133
2571	316.75067
2572	274.95352
2573	299.58255
2574	310.35577
2575	200.83261
2576	294.16412
2577	231.81064
2578	185.2106
2579	326.25836
2580	219.06046
2581	168.94632
2582	286.9576
2583	274.7228
2584	303.80188
2585	305.17078
2586	268.14877
2587	231.72649
2588	305.78708
2589	290.63397
2590	317.86667
2591	302.1795
2592	255.08652
2593	241.66943
2594	308.14777
2595	296.19354
2596	248.09969
2597	259.07892
2598	287.4701
2599	290.90732
2600	288.1222
2601	245.07915
2602	257.80157
2603	300.99542
2604	182.72276
2605	259.49313
2606	295.02066
2607	230.95053
2608	274.8571
2609	312.29858
2610	296.72324
2611	239.29068
2612	256.654
2613	269.6675
2614	265.47916
2615	264.95087
2616	285.4058
2617	241.4919
2618	286.42612
2619	312.48102
2620	267.7331
2621	302.16623
2622	289.1228
2623	274.61865
2624	234.37007
2625	315.4604
2626	299.44034
2627	299.44733
2628	258.88644
2629	313.16812
2630	319.06702
2631	157.58504
2632	311.9389
2633	297.98767
2634	303.9129
2635	280.92395
2636	303.76523
2637	299.22244
2638	269.4826
2639	312.9218
2640	301.13568
2641	316.72577
2642	274.52362
2643	335.71558
2644	218.01367
2645	268.8742
2646	274.27823
2647	295.81696
2648	251.43636
2649	301.88635
2650	311.72504
2651	319.5628
2652	310.74686
2653	303.26877
2654	308.46793
2655	291.6156
2656	310.1098
2657	304.33145
2658	208.10515
2659	285.13724
2660	279.14307
2661	315.53024
2662	219.352
2663	299.108
2664	256.9765
2665	322.28775
2666	323.80585
2667	219.61319
2668	285.62994
2669	310.861
2670	319.07916
2671	326.94418
2672	277.535
2673	271.23495
2674	300.04083
2675	216.14328
2676	279.86542
2677	299.00012
2678	259.46478
2679	314.4267
2680	242.9449
2681	308.3566
2682	292.9531
2683	325.36734
2684	303.66104
2685	227.22664
2686	317.9695
2687	309.35876
2688	309.82886
2689	298.1739
2690	151.44225
2691	276.51938
2692	260.16287
2693	288.8371
2694	284.09958
2695	279.55396
2696	208.45218
2697	302.5957
2698	290.42337
2699	279.35452
2700	316.1596
2701	252.91203
2702	310.38568
2703	238.50908
2704	266.36163
2705	299.18976
2706	226.67398
2707	286.76572
2708	240.26994
2709	243.53336
2710	301.4428
2711	281.3636
2712	235.95955
2713	320.6015
2714	315.40802
2715	249.6464
2716	276.47284
2717	267.11578
2718	290.19843
2719	295.2986
2720	305.97943
2721	268.62567
2722	320.85126
2723	202.39836
2724	270.73782
2725	275.53384
2726	289.3366
2727	313.80978
2728	285.77823
2729	316.30722
2730	295.43207
2731	300.6132
2732	308.39462
2733	318.9671
2734	217.93094
2735	284.88733
2736	267.19922
2737	38.25281
2738	314.9843
2739	223.02286
2740	263.91412
2741	235.7651
2742	307.9428
2743	305.57104
2744	311.9095
2745	310.00406
2746	200.61687
2747	278.2309
2748	250.9665
2749	209.49207
2750	174.17319
2751	317.52832
2752	305.33606
2753	299.63165
2754	305.16074
2755	172.75536
2756	268.0506
2757	271.11984
2758	213.92583
2759	306.22418
2760	211.47629
2761	259.72314
2762	309.5235
2763	292.74554
2764	290.04727
2765	318.25958
2766	312.9647
2767	315.86942
2768	293.3919
2769	320.55118
2770	307.95718
2771	223.11783
2772	269.454
2773	269.771
2774	104.385574
2775	271.68686
2776	305.11188
2777	279.15778
2778	256.19336
2779	286.36987
2780	144.51607
2781	254.04166
2782	271.41895
2783	300.96436
2784	170.57407
2785	225.25095
2786	313.83566
2787	165.47113
2788	269.84637
2789	294.979
2790	272.752
2791	313.56015
2792	298.3908
2793	287.88165
2794	315.19092
2795	255.3536
2796	239.79468
2797	229.12456
2798	235.35747
2799	213.85086
2800	228.92911
2801	292.81467
2802	259.21127
2803	257.78894
2804	294.60757
2805	318.2321
2806	309.83755
2807	251.7883
2808	260.5402
2809	250.60136
2810	271.7444
2811	194.0516
2812	315.11615
2813	229.25967
2814	298.18207
2815	228.48111
2816	275.21695
2817	243.71701
2818	248.25069
2819	300.52466
2820	227.09908
2821	267.64227
2822	301.17383
2823	273.90518
2824	246.79922
2825	270.2176
2826	286.67807
2827	258.93555
2828	261.12848
2829	305.5062
2830	286.36224
2831	232.3914
2832	259.44873
2833	308.98114
2834	280.88937
2835	267.03387
2836	300.87878
2837	222.83488
2838	284.9876
2839	278.28766
2840	299.6457
2841	291.92242
2842	309.20898
2843	297.9699
2844	230.90556
2845	244.09729
2846	307.36008
2847	304.485
2848	271.3963
2849	242.14397
2850	298.41983
2851	281.28378
2852	290.81363
2853	278.0413
2854	221.14145
2855	279.98834
2856	253.10898
2857	279.1298
2858	259.24426
2859	319.32452
2860	258.22217
2861	260.66922
2862	286.54004
2863	200.98477
2864	176.03731
2865	252.02776
2866	261.0377
2867	295.40625
2868	258.47223
2869	281.3349
2870	283.974
2871	311.2942
2872	307.15607
2873	312.45123
2874	271.5756
2875	241.07068
2876	239.8398
2877	302.05856
2878	273.8579
2879	213.80244
2880	300.3111
2881	306.18213
2882	267.657
2883	289.31427
2884	302.91415
2885	263.7903
2886	282.5014
2887	269.99722
2888	305.2071
2889	282.49326
2890	240.21631
2891	313.43335
2892	301.9301
2893	319.07123
2894	302.5454
2895	301.55707
2896	268.36148
2897	257.86395
2898	305.7103
2899	240.5666
2900	270.62335
2901	278.78134
2902	294.8493
2903	317.67538
2904	221.06343
2905	280.1083
2906	310.29364
2907	281.09143
2908	303.7869
2909	246.37802
2910	235.49625
2911	204.49625
2912	311.631
2913	205.62839
2914	223.54593
2915	189.15544
2916	293.256
2917	264.65543
2918	267.41208
2919	276.58624
2920	313.52133
2921	314.62012
2922	248.36044
2923	301.29233
2924	310.67474
2925	246.69986
2926	292.45978
2927	305.36703
2928	309.72437
2929	169.7069
2930	316.3029
2931	269.17578
2932	302.091
2933	226.30269
2934	265.23596
2935	297.50885
2936	299.62894
2937	306.00467
2938	281.9293
2939	294.42657
2940	226.88797
2941	271.23917
2942	291.31732
2943	256.0218
2944	292.89346
2945	311.9598
2946	233.7543
2947	313.76532
2948	312.13718
2949	254.7832
2950	312.30545
2951	253.23372
2952	275.40875
2953	304.4566
2954	263.38354
2955	200.15666
2956	287.7813
2957	296.11783
2958	217.42354
2959	75.53548
2960	296.01324
2961	280.73218
2962	295.88248
2963	219.58682
2964	287.16568
2965	234.7603
2966	213.8145
2967	270.8851
2968	215.40947
2969	282.59668
2970	258.93158
2971	273.40186
2972	266.68954
2973	250.8536
2974	284.2104
2975	274.3077
2976	307.12872
2977	266.92358
2978	270.06134
2979	280.1369
2980	255.63217
2981	222.50174
2982	250.17825
2983	276.3155
2984	254.429
2985	104.434875
2986	294.61996
2987	261.60623
2988	311.47913
2989	304.3422
2990	221.26099
2991	265.38666
2992	309.61057
2993	312.107
2994	322.10605
2995	277.1874
2996	294.19293
2997	270.67746
2998	244.82944
2999	297.60638
3000	252.4248
3001	301.7954
3002	297.5258
3003	279.26822
3004	243.83354
3005	258.22836
3006	304.30402
3007	321.83932
3008	251.15962
3009	171.36931
3010	311.88092
3011	304.9511
3012	307.08316
3013	285.80518
3014	277.94293
3015	191.42055
3016	260.39145
3017	304.635
3018	297.16656
3019	301.6644
3020	297.3681
3021	229.0929
3022	299.04385
3023	314.69897
3024	260.25757
3025	244.94978
3026	243.73904
3027	310.17343
3028	177.05286
3029	254.8074
3030	268.41913
3031	260.00323
3032	201.90202
3033	290.74234
3034	259.3644
3035	278.17422
3036	230.07442
3037	292.80313
3038	276.96725
3039	277.4848
3040	299.96332
3041	286.4773
3042	280.80753
3043	223.8794
3044	288.7082
3045	251.11153
3046	322.26437
3047	258.29752
3048	311.89697
3049	255.93999
3050	247.09209
3051	248.8855
3052	298.68042
3053	220.37215
3054	310.38324
3055	276.0606
3056	318.51025
3057	314.00024
3058	338.95477
3059	323.1542
3060	184.9911
3061	248.9991
3062	344.42432
3063	311.51035
3064	334.0414
3065	326.6512
3066	313.38126
3067	312.79987
3068	332.9643
3069	321.97552
3070	283.91977
3071	277.57904
3072	314.95953
3073	285.33887
3074	275.2525
3075	331.32596
3076	317.42255
3077	326.44574
3078	329.47714
3079	331.7278
3080	322.42142
3081	222.88608
3082	315.98557
3083	322.42615
3084	264.25323
3085	172.2537
3086	332.00787
3087	295.4865
3088	316.13193
3089	303.21924
3090	302.53363
3091	301.16406
3092	318.15762
3093	272.0589
3094	247.48929
3095	332.20483
3096	272.69244
3097	311.23715
3098	317.6624
3099	292.8584
3100	335.538
3101	277.1856
3102	300.0839
3103	295.09064
3104	318.8908
3105	290.83084
3106	258.03168
3107	335.90668
3108	288.9038
3109	293.1286
3110	279.85138
3111	325.8701
3112	329.83682
3113	276.9469
3114	304.08792
3115	298.88965
3116	268.4252
3117	239.35416
3118	316.74048
3119	297.1289
3120	259.3687
3121	329.9709
3122	339.6882
3123	336.17764
3124	327.7665
3125	288.15295
3126	309.5291
3127	231.78488
3128	280.05792
3129	298.70035
3130	231.36728
3131	320.46362
3132	300.87448
3133	310.65814
3134	307.29623
3135	223.6188
3136	323.57153
3137	294.0934
3138	311.47467
3139	329.20923
