	log_likelihood
1876	316.58447
1877	272.4643
1878	283.19644
1879	316.57355
1880	191.95494
1881	316.5611
1882	234.8201
1883	285.16162
1884	274.98224
1885	277.0147
1886	171.66574
1887	329.49274
1888	318.83453
1889	233.96298
1890	274.86096
1891	297.05106
1892	303.06647
1893	262.23813
1894	303.42603
1895	266.90863
1896	301.94995
1897	318.8593
1898	289.16217
1899	325.48132
1900	291.18967
1901	226.2564
1902	320.91858
1903	304.66278
1904	291.11588
1905	310.29816
1906	297.14044
1907	323.96155
1908	251.83963
1909	312.3933
1910	306.7108
1911	227.58652
1912	123.67238
1913	292.1308
1914	281.26993
1915	119.98899
1916	289.01962
1917	275.1364
1918	306.96414
1919	305.47852
1920	161.73502
1921	303.70645
1922	-3.8241913
1923	-0.69741786
1924	299.11676
1925	257.85565
1926	308.6807
1927	273.1807
1928	300.05075
1929	259.39508
1930	326.41772
1931	182.64987
1932	292.7215
1933	311.6792
1934	230.07397
1935	296.95486
1936	284.01114
1937	241.00192
1938	287.40652
1939	285.2806
1940	297.39645
1941	133.28708
1942	282.82925
1943	309.40723
1944	297.76144
1945	274.98218
1946	286.70514
1947	205.98723
1948	309.4485
1949	203.23787
1950	264.00674
1951	217.19766
1952	276.85873
1953	283.86728
1954	301.72504
1955	303.7977
1956	265.47308
1957	301.9422
1958	303.7129
1959	237.82915
1960	226.73752
1961	267.9003
1962	307.48056
1963	274.95337
1964	301.6833
1965	300.90982
1966	290.45737
1967	267.732
1968	274.5131
1969	314.51337
1970	294.37894
1971	250.89859
1972	235.30045
1973	288.94946
1974	279.79694
1975	262.6374
1976	297.0826
1977	275.1981
1978	269.97925
1979	327.50812
1980	291.31506
1981	292.53674
1982	306.01096
1983	303.2209
1984	281.763
1985	294.41876
1986	289.6731
1987	313.44678
1988	263.11365
1989	286.3481
1990	311.58838
1991	194.46219
1992	261.07452
1993	301.82318
1994	265.34085
1995	293.92108
1996	275.69464
1997	287.57666
1998	303.7963
1999	307.75714
2000	303.3733
2001	307.81232
2002	268.84717
2003	324.70593
2004	263.67645
2005	315.79486
2006	321.2824
2007	275.40164
2008	291.6608
2009	324.05533
2010	315.9759
2011	289.61346
2012	322.84302
2013	320.07208
2014	308.5335
2015	276.21356
2016	290.3736
2017	198.64343
2018	290.46182
2019	252.67957
2020	312.6128
2021	292.00815
2022	292.602
2023	141.26173
2024	315.53622
2025	263.692
2026	310.39493
2027	323.53314
2028	303.83768
2029	243.30539
2030	290.91852
2031	303.89813
2032	284.16125
2033	261.8024
2034	305.34906
2035	296.6037
2036	314.5843
2037	314.69257
2038	252.151
2039	250.81613
2040	183.5792
2041	302.1789
2042	314.64618
2043	217.17041
2044	285.059
2045	298.46454
2046	314.48788
2047	263.24292
2048	308.3353
2049	296.39078
2050	207.61853
2051	279.64984
2052	285.16132
2053	294.35873
2054	253.5553
2055	319.1556
2056	328.2061
2057	247.50235
2058	326.02298
2059	300.09048
2060	319.3886
2061	253.16643
2062	257.75714
2063	312.08722
2064	207.82442
2065	144.1187
2066	297.64542
2067	284.54077
2068	261.3259
2069	302.2657
2070	139.41483
2071	282.36517
2072	288.97726
2073	277.66895
2074	308.78033
2075	320.4287
2076	296.96588
2077	294.68005
2078	236.6445
2079	312.46954
2080	302.83682
2081	208.90775
2082	295.81796
2083	256.8482
2084	303.41986
2085	291.23526
2086	281.65802
2087	221.7561
2088	201.38553
2089	267.94025
2090	310.35272
2091	319.84375
2092	298.31793
2093	325.29425
2094	276.1752
2095	284.0795
2096	239.9414
2097	313.90314
2098	309.6231
2099	207.45166
2100	245.61922
2101	179.32988
2102	287.10968
2103	274.67755
2104	286.27164
2105	309.25082
2106	322.25616
2107	161.52573
2108	267.28687
2109	286.32565
2110	254.46921
2111	279.2373
2112	313.59644
2113	259.07098
2114	271.04306
2115	278.39514
2116	279.02255
2117	306.94574
2118	249.56314
2119	254.63374
2120	233.91638
2121	275.6678
2122	260.77487
2123	292.6631
2124	300.3668
2125	335.99326
2126	300.74542
2127	326.638
2128	320.8438
2129	301.29968
2130	275.95245
2131	312.16202
2132	247.2601
2133	295.1541
2134	277.9201
2135	291.39893
2136	310.4769
2137	250.47664
2138	283.87415
2139	313.18668
2140	302.80173
2141	279.54037
2142	222.45459
2143	277.92892
2144	273.36264
2145	298.4892
2146	302.37726
2147	290.4644
2148	310.70673
2149	269.48892
2150	240.24625
2151	306.01047
2152	280.7204
2153	220.5555
2154	316.8856
2155	294.42383
2156	297.8019
2157	298.95038
2158	238.31113
2159	193.31345
2160	318.4626
2161	107.86021
2162	298.95895
2163	266.45236
2164	216.83736
2165	221.36739
2166	295.50327
2167	264.55878
2168	311.0001
2169	192.40103
2170	312.59433
2171	311.25375
2172	259.77295
2173	281.80035
2174	278.889
2175	290.86304
2176	303.98013
2177	301.27057
2178	316.23392
2179	305.33002
2180	298.71893
2181	315.46753
2182	310.75848
2183	254.07736
2184	264.27057
2185	267.487
2186	317.66727
2187	240.94028
2188	310.90176
2189	284.83762
2190	299.96402
2191	262.787
2192	232.81058
2193	276.9287
2194	237.12039
2195	292.51047
2196	282.00287
2197	290.518
2198	284.4896
2199	290.09174
2200	293.96686
2201	326.93182
2202	294.02286
2203	274.0025
2204	230.59834
2205	299.31647
2206	207.24846
2207	319.2447
2208	295.33942
2209	312.24374
2210	303.19824
2211	297.88498
2212	307.35938
2213	283.29086
2214	194.12602
2215	243.06824
2216	278.4356
2217	281.58765
2218	297.9813
2219	308.0208
2220	307.56088
2221	251.96548
2222	272.37396
2223	321.6818
2224	247.14336
2225	265.23367
2226	300.2785
2227	291.0116
2228	245.41805
2229	308.61435
2230	288.95587
2231	216.60117
2232	215.0439
2233	321.52643
2234	290.0827
2235	290.6783
2236	296.02423
2237	294.29572
2238	228.18076
2239	299.44806
2240	308.7854
2241	260.9425
2242	290.22705
2243	308.69254
2244	289.48145
2245	303.2656
2246	246.5428
2247	275.1478
2248	261.57108
2249	287.71878
2250	277.37607
2251	277.78192
2252	277.26562
2253	319.34552
2254	311.63666
2255	279.53778
2256	276.50955
2257	286.08725
2258	322.7481
2259	308.5366
2260	269.7665
2261	299.6245
2262	315.3173
2263	262.3765
2264	254.48518
2265	136.47954
2266	290.87347
2267	273.89603
2268	310.1233
2269	270.526
2270	251.46199
2271	209.16924
2272	299.11435
2273	239.82195
2274	289.59058
2275	300.6684
2276	275.04028
2277	292.81036
2278	290.1893
2279	261.60028
2280	304.06134
2281	276.04727
2282	296.24142
2283	220.90752
2284	296.4961
2285	270.2456
2286	298.47614
2287	311.84174
2288	313.7685
2289	314.88074
2290	296.705
2291	311.70538
2292	307.39923
2293	226.96902
2294	287.92862
2295	310.4264
2296	300.90973
2297	280.76447
2298	249.44278
2299	312.10883
2300	297.42
2301	276.08197
2302	308.76483
2303	282.63144
2304	303.9012
2305	247.19234
2306	220.41269
2307	330.98346
2308	286.15805
2309	306.86996
2310	294.29895
2311	261.49612
2312	310.1896
2313	253.8776
2314	294.05246
2315	236.89897
2316	308.16687
2317	167.30582
2318	232.72049
2319	278.88593
2320	269.28934
2321	308.3234
2322	304.602
2323	272.3599
2324	306.72223
2325	310.3802
2326	301.631
2327	256.85376
2328	315.27637
2329	311.7377
2330	299.47867
2331	323.54868
2332	277.1066
2333	310.29956
2334	300.26083
2335	288.36545
2336	207.09409
2337	260.4285
2338	198.99911
2339	243.61748
2340	270.71378
2341	316.1781
2342	284.78156
2343	183.99629
2344	292.41644
2345	263.10562
2346	270.61343
2347	296.42734
2348	291.29477
2349	258.87445
2350	317.01566
2351	205.73454
2352	292.88516
2353	292.70673
2354	295.82587
2355	272.169
2356	294.0959
2357	296.6508
2358	304.33905
2359	310.03253
2360	285.3423
2361	307.43472
2362	331.45245
2363	281.9273
2364	260.80923
2365	198.4401
2366	295.60858
2367	242.66753
2368	316.47217
2369	308.3293
2370	160.9867
2371	306.5119
2372	274.03107
2373	284.5146
2374	314.13705
2375	304.8607
2376	250.37637
2377	310.7569
2378	302.66214
2379	280.1885
2380	319.14017
2381	311.4578
2382	210.67752
2383	256.4583
2384	197.73962
2385	310.46417
2386	209.16748
2387	257.4118
2388	318.6391
2389	305.59363
2390	314.07504
2391	290.17697
2392	264.0211
2393	292.28882
2394	248.82507
2395	283.3186
2396	118.56008
2397	300.06677
2398	316.02905
2399	287.77863
2400	272.95068
2401	286.30707
2402	48.877377
2403	311.54327
2404	206.52588
2405	272.92474
2406	264.35492
2407	179.93977
2408	274.3779
2409	296.76965
2410	300.51178
2411	306.92734
2412	322.53033
2413	135.08041
2414	243.04538
2415	290.69122
2416	307.68393
2417	215.924
2418	271.12256
2419	138.20354
2420	303.57755
2421	301.75705
2422	289.75546
2423	309.13455
2424	319.56497
2425	304.1591
2426	270.27847
2427	218.69829
2428	246.49548
2429	315.33734
2430	246.84334
2431	309.9654
2432	286.9899
2433	275.61328
2434	316.681
2435	294.85077
2436	249.63725
2437	281.46182
2438	296.12784
2439	301.34952
2440	248.33398
2441	147.62297
2442	226.28658
2443	304.90558
2444	248.48267
2445	294.0727
2446	315.05
2447	325.11697
2448	281.46915
2449	289.76544
2450	316.5793
2451	261.66492
2452	315.76083
2453	312.6964
2454	237.8833
2455	311.59418
2456	310.10126
2457	156.57362
2458	219.04578
2459	305.54376
2460	260.87378
2461	266.2574
2462	174.15067
2463	276.20917
2464	258.64777
2465	289.6876
2466	312.18304
2467	277.65717
2468	271.52484
2469	330.9068
2470	282.41302
2471	299.71625
2472	160.83658
2473	294.48602
2474	262.6158
2475	297.7316
2476	288.46457
2477	102.0309
2478	277.25668
2479	249.29399
2480	302.54523
2481	283.95166
2482	256.357
2483	327.6416
2484	307.2268
2485	319.93402
2486	195.37032
2487	246.35303
2488	286.9746
2489	293.81473
2490	288.0818
2491	282.46674
2492	273.31693
2493	261.24796
2494	289.48785
2495	308.93643
2496	315.4438
2497	307.60858
2498	291.5988
2499	284.5666
2500	301.78012
2501	260.74225
2502	272.15363
2503	256.21155
2504	320.685
2505	285.82687
2506	288.55988
2507	229.30957
2508	325.4334
2509	321.21158
2510	315.27856
2511	215.27109
2512	296.8609
2513	288.16953
2514	298.54584
2515	284.2746
2516	303.5441
2517	306.444
2518	326.15665
2519	237.13834
2520	266.07144
2521	270.09677
2522	297.4831
2523	217.32951
2524	281.02032
2525	271.53632
2526	320.54938
2527	303.67752
2528	189.38556
2529	283.90005
2530	311.21323
2531	268.55063
2532	253.1836
2533	294.7529
2534	301.17792
2535	228.29277
2536	177.68407
2537	270.0139
2538	305.6582
2539	276.37204
2540	288.86224
2541	321.76373
2542	313.66302
2543	265.80984
2544	297.70642
2545	289.6639
2546	307.1772
2547	184.83646
2548	306.78268
2549	284.09827
2550	316.84967
2551	239.81245
2552	282.03925
2553	273.16092
2554	264.83395
2555	288.0676
2556	304.69037
2557	286.72226
2558	308.38794
2559	319.51013
2560	285.76285
2561	260.21527
2562	309.45392
2563	226.66109
2564	257.10553
2565	279.50156
2566	276.09286
2567	284.8083
2568	272.24966
2569	251.12793
2570	315.4467
2571	314.60107
2572	282.47043
2573	304.71738
2574	310.13495
2575	192.67044
2576	286.61417
2577	227.41655
2578	174.63599
2579	324.90323
2580	213.58194
2581	161.92061
2582	279.521
2583	274.18863
2584	305.22565
2585	303.33752
2586	265.9651
2587	240.139
2588	304.71753
2589	286.6251
2590	318.7888
2591	304.58673
2592	251.02458
2593	246.06616
2594	307.96597
2595	296.06793
2596	252.83499
2597	259.31503
2598	286.88013
2599	288.28143
2600	289.55914
2601	250.06792
2602	257.82974
2603	298.4291
2604	209.58572
2605	259.46106
2606	293.74457
2607	231.88077
2608	268.07596
2609	321.24512
2610	296.93707
2611	242.52298
2612	259.88156
2613	275.79688
2614	267.49518
2615	271.74023
2616	283.74496
2617	244.70572
2618	287.20468
2619	315.8991
2620	270.54507
2621	303.65723
2622	286.9323
2623	272.58936
2624	237.15164
2625	314.84406
2626	296.30127
2627	298.51923
2628	259.21616
2629	311.73264
2630	319.56793
2631	151.92833
2632	309.14136
2633	294.7045
2634	302.5844
2635	279.39468
2636	308.81876
2637	298.3706
2638	265.77414
2639	312.24298
2640	307.50912
2641	309.96646
2642	271.57553
2643	336.7242
2644	213.93127
2645	275.96362
2646	275.88885
2647	293.68683
2648	252.6511
2649	299.0802
2650	312.64145
2651	321.6275
2652	310.70322
2653	300.03815
2654	310.89664
2655	293.9195
2656	307.7979
2657	305.28302
2658	199.63815
2659	284.8166
2660	283.56943
2661	313.42548
2662	217.3942
2663	295.20532
2664	254.42387
2665	322.92535
2666	323.5468
2667	211.9841
2668	284.5816
2669	305.30695
2670	323.91437
2671	325.2359
2672	273.1073
2673	271.2479
2674	297.6517
2675	218.60686
2676	277.90002
2677	301.4487
2678	261.8675
2679	315.2545
2680	245.86482
2681	301.85883
2682	291.39706
2683	326.4897
2684	300.086
2685	230.66524
2686	314.93353
2687	304.9331
2688	305.04794
2689	294.3082
2690	145.49374
2691	272.13416
2692	266.97394
2693	285.36237
2694	278.23355
2695	286.5144
2696	203.8078
2697	305.6138
2698	298.6613
2699	281.29584
2700	318.1873
2701	259.12314
2702	309.45892
2703	234.84248
2704	269.92938
2705	296.91867
2706	221.54248
2707	287.08832
2708	240.30815
2709	240.9388
2710	300.95947
2711	279.95105
2712	233.0538
2713	322.57135
2714	316.30704
2715	264.63583
2716	285.64545
2717	270.12808
2718	287.7421
2719	291.33026
2720	299.65845
2721	268.02716
2722	316.7789
2723	208.70512
2724	266.00662
2725	274.11807
2726	286.5042
2727	312.33734
2728	288.62244
2729	316.7609
2730	291.15585
2731	302.2489
2732	304.68835
2733	318.55096
2734	207.6408
2735	291.29846
2736	268.99295
2737	42.289433
2738	313.6197
2739	224.0227
2740	264.46118
2741	236.42886
2742	307.9418
2743	308.78467
2744	313.10718
2745	307.9616
2746	196.50671
2747	281.66025
2748	253.14267
2749	218.65134
2750	168.92159
2751	316.15732
2752	295.49155
2753	299.92838
2754	304.40002
2755	168.47116
2756	266.47217
2757	268.1927
2758	206.41252
2759	306.5735
2760	216.90894
2761	267.18448
2762	306.79242
2763	291.09695
2764	289.65594
2765	314.9937
2766	312.893
2767	316.48257
2768	287.98663
2769	317.47308
2770	306.34213
2771	239.65369
2772	269.7539
2773	272.5612
2774	113.79155
2775	269.59955
2776	304.85382
2777	278.24323
2778	259.03394
2779	289.01517
2780	171.20757
2781	255.41008
2782	275.42734
2783	304.15646
2784	161.25618
2785	226.63065
2786	313.13275
2787	178.26024
2788	273.6662
2789	293.26093
2790	267.36307
2791	312.09647
2792	299.1662
2793	288.73102
2794	314.63147
2795	252.49846
2796	241.78072
2797	229.72144
2798	223.74649
2799	209.59688
2800	236.53162
2801	287.82047
2802	259.47617
2803	264.15997
2804	291.72534
2805	310.92596
2806	312.18954
2807	254.68364
2808	264.57013
2809	244.06645
2810	270.08652
2811	185.95345
2812	313.78818
2813	223.79016
2814	296.45578
2815	234.82495
2816	285.54272
2817	243.21265
2818	250.08598
2819	299.54254
2820	235.13106
2821	267.64786
2822	307.3498
2823	274.83398
2824	250.0162
2825	272.51215
2826	280.94614
2827	260.30286
2828	259.88232
2829	298.69135
2830	284.68768
2831	229.19247
2832	264.18628
2833	303.6378
2834	281.27945
2835	263.0556
2836	298.47894
2837	224.07837
2838	282.32953
2839	277.69922
2840	301.3422
2841	292.43478
2842	305.8481
2843	299.22128
2844	227.08562
2845	237.23254
2846	302.25122
2847	307.01855
2848	267.11142
2849	243.11052
2850	301.61432
2851	281.0549
2852	288.45703
2853	274.81998
2854	215.84738
2855	282.15475
2856	254.40979
2857	280.30157
2858	266.2354
2859	320.42963
2860	254.61934
2861	257.3622
2862	288.5607
2863	204.3605
2864	180.93758
2865	252.36154
2866	256.07355
2867	294.52353
2868	263.13513
2869	279.90594
2870	282.13525
2871	310.8092
2872	306.81992
2873	314.0052
2874	274.1862
2875	244.00192
2876	243.52145
2877	302.9358
2878	268.2508
2879	205.42679
2880	302.1692
2881	304.18115
2882	269.31366
2883	292.4813
2884	303.83722
2885	264.44843
2886	286.72012
2887	271.1973
2888	304.2951
2889	280.58148
2890	240.56792
2891	313.08868
2892	301.8211
2893	321.8572
2894	298.93515
2895	304.04584
2896	271.8255
2897	255.60681
2898	303.65567
2899	241.89688
2900	275.36017
2901	280.2499
2902	294.19708
2903	313.17145
2904	219.74985
2905	281.5329
2906	307.6919
2907	279.67215
2908	303.04547
2909	247.03714
2910	244.769
2911	201.31909
2912	308.7299
2913	207.7745
2914	222.26115
2915	182.6197
2916	294.3033
2917	267.57074
2918	268.6717
2919	275.99506
2920	308.51172
2921	318.73813
2922	248.65488
2923	307.9876
2924	310.80212
2925	245.73808
2926	290.44324
2927	307.60016
2928	305.19824
2929	164.90546
2930	315.51166
2931	271.40256
2932	302.60217
2933	220.34346
2934	268.43982
2935	302.29282
2936	298.42435
2937	308.1846
2938	280.00848
2939	293.0667
2940	237.25925
2941	272.31876
2942	289.1359
2943	255.56216
2944	293.80698
2945	303.77774
2946	234.12073
2947	316.42172
2948	312.56265
2949	256.22073
2950	307.34448
2951	257.0669
2952	276.99435
2953	308.81857
2954	262.3718
2955	202.23587
2956	291.68604
2957	296.34903
2958	227.01338
2959	53.474323
2960	297.13962
2961	283.45163
2962	294.43726
2963	213.88689
2964	293.07047
2965	233.37656
2966	209.92302
2967	267.9699
2968	224.7033
2969	283.24457
2970	253.88611
2971	270.3017
2972	269.74585
2973	253.04321
2974	288.69388
2975	273.80176
2976	307.02753
2977	269.19965
2978	273.25446
2979	285.8193
2980	257.37265
2981	224.96497
2982	248.28479
2983	277.39713
2984	250.76279
2985	114.420715
2986	299.4243
2987	261.96234
2988	312.33795
2989	306.8508
2990	230.63113
2991	267.80322
2992	309.01047
2993	311.4438
2994	318.52847
2995	271.9769
2996	297.25952
2997	276.6258
2998	244.86694
2999	298.93607
3000	248.49658
3001	300.21222
3002	291.73615
3003	279.6205
3004	243.05766
3005	256.1225
3006	305.11606
3007	321.07248
3008	251.35185
3009	157.93825
3010	313.77997
3011	298.7207
3012	311.01352
3013	283.14594
3014	282.0321
3015	197.33154
3016	257.93286
3017	302.49707
3018	299.05746
3019	294.40485
3020	299.29224
3021	235.842
3022	293.87952
3023	310.5995
3024	258.26398
3025	241.34746
3026	242.90987
3027	308.97418
3028	167.25868
3029	257.771
3030	268.6673
3031	266.66968
3032	196.09279
3033	293.227
3034	258.32404
3035	275.87067
3036	229.65482
3037	292.4581
3038	272.86298
3039	281.10852
3040	299.1857
3041	287.35074
3042	277.12415
3043	226.18942
3044	289.86166
3045	248.57903
3046	316.45908
3047	258.81104
3048	312.14413
3049	257.03458
3050	249.01399
3051	255.05197
3052	295.19254
3053	238.82764
3054	308.486
3055	272.62762
3056	317.1193
3057	322.74054
3058	339.91498
3059	319.04315
3060	188.15588
3061	245.45915
3062	346.28766
3063	311.58563
3064	335.12204
3065	327.154
3066	316.65295
3067	320.0593
3068	328.65472
3069	316.06622
3070	284.91672
3071	280.4645
3072	314.68887
3073	289.56866
3074	285.06885
3075	339.3449
3076	319.8538
3077	332.00928
3078	329.26147
3079	331.76132
3080	322.88556
3081	220.71982
3082	303.66263
3083	319.62872
3084	266.8556
3085	184.78659
3086	337.30917
3087	292.17975
3088	316.0429
3089	304.47894
3090	303.99942
3091	292.3222
3092	317.56094
3093	285.63687
3094	248.68823
3095	333.5122
3096	271.6047
3097	309.8089
3098	318.1419
3099	294.26483
3100	338.16415
3101	277.59235
3102	298.1765
3103	297.77383
3104	320.534
3105	291.0351
3106	255.02568
3107	339.66776
3108	296.09088
3109	282.72968
3110	281.99942
3111	323.67346
3112	328.6581
3113	276.4999
3114	299.11172
3115	307.03787
3116	274.3273
3117	233.68112
3118	323.11908
3119	292.55377
3120	261.03564
3121	331.49847
3122	339.27646
3123	337.45926
3124	328.59418
3125	293.3294
3126	319.35986
3127	226.45578
3128	278.3885
3129	300.68988
3130	228.125
3131	323.66446
3132	301.34207
3133	310.56708
3134	308.46436
3135	225.76767
3136	327.8648
3137	299.81
